officer_id,allegation_id,race,gender,cr_text,id,disciplined,allegation_count
13881,1073338,Black,M,"Initial / Intake Allegation 1:  The complainant alleged that the accused
refused to return his property upon his
release and instructed him to come back
the next day. The complainant stated that
the accused was attempting to
inconvenience and retaliate against him for
a sarcastic comment he made.
 The complainant alleged that the accused
refused to file his complaint and told him
that the incident did not happen on her
watch so he needed to file a complaint with
the night supervisor.
Initial / Intake Allegation 1:  The complainant alleged that the accused
refused to return his property upon his
release and instructed him to come back
the next day. The complainant stated that
the accused was attempting to
inconvenience and retaliate against him for
a sarcastic comment he made
 The complainant alleged that the accused
refused to file his complaint and told him
that the incident did not happen on her
watch so he needed to file a complaint with
the night supervisor
Finding 1: (None Entered)
",237033,false,28
10445,1073215,Black,F,"Initial / Intake Allegation 1: It is alleged that an unknown male and
female uniformed officers removed the
complainant from her property after being
involved in a domestic dispute with her
husband/boyfriend
Finding 1: (None Entered)
",236912,false,6
21521,1073375,White,F,"Initial / Intake Allegation 1: THE REPORTING PARTY ALLEGES THAT
THE ACCUSED OFFICERS STOPPED
HER WITHOUT JUSTIFICATION.
Finding 1: (None Entered)
",237059,false,17
22074,1073218,Black,F,"Initial / Intake Allegation 1: The Reporting Party Victim alleged that the
above accused officer was rude and
unprofessional to her in the way that he
talked to her after she called for police
service, after being threatened by an
unknown neighbor on 01 JAN 2015. The
Reporting Party Victim further alleged that
the police provided a case report on 03 JAN
2015, but threatened to take her to jail if she
called ""911"" for police service again, but
she is afraid of the offender / subject /
neighbor, who threatened her.
 The Reporting Party Victim alleged that the
above accused officer was rude and
unprofessional to her in the way that he
talked to her after she called for police
service, after being threatened by an
unknown neighbor on 01 JAN 2015. The
Reporting Party Victim further alleged that
the police provided a case report on 03 JAN
2015, but threatened to take her to jail if she
called ""911"" for police service again, but
she is afraid of the offender / subject /
neighbor, who threatened her.
Finding 1: (None Entered)
",236914,false,19
270,1073396,White,F,"Initial / Intake Allegation 1: The complainant alleged that she called the
police because her husband physically
abused her and that the responding officers
spoke only with her husband before leaving
and took no action on her behalf.
Finding 1: (None Entered)
",237066,false,33
1550,1073198,Black,F,"Initial / Intake Allegation 1: The complainant alleges that she had a
disturbance inside her place of business
with an unknown subject and that when the
accused officer arrived, he accused her of
provoking the situation. The complainant
further alleges that the responding officer
failed to make a report for her or arrest the
subject.
Finding 1: (None Entered)
",236889,false,19
24096,1073202,"","","Initial / Intake Allegation 1: THE REPORTING PARTY ALLEGES THAT
DURING A TRAFFIC STOP THE
ACCUSED OFFICER ASKED HER FOR
HER PERSONAL INFORMATION AND
SHE WHEN SHE REFUSED HE
THREATENED HER. CITATION#
P004377391
Finding 1: (None Entered)
",236903,false,1
1248,1073206,Black,M,"Initial / Intake Allegation 1: The complainant stated that he called the
police because he was battered by a man
named at the location
of the incident. The complainant alleged
that he called for police to file a report but
the accused officers refused to generate a
police report for him or take any police
action against the offender, who was still on
the scene.
Finding 1: (None Entered)
",236905,false,12
13308,1074072,Black,M,"Initial / Intake Allegation 1: The reporting party alleges that the accused
racially profiled him because he is Black
and falsely issued him an ANOV citation for
smoking cigarettes on CTA property when
he was not on CTA property. The reporting
states that there were White people in the
area also smoking but he was the only one
who received a citation. The reporting party
further alleges that the accused threatened
to arrest him for no reason
 The reporting party alleges that the accused
racially profiled him because he is Black
and falsely issued him an ANOV citation for
smoking cigarettes on CTA property when
he was not on CTA property. The reporting
states that there were White people in the
area also smoking but he was the only one
who received a citation. The reporting party
further alleges that the accused threatened
to arrest him for no reason
Initial / Intake Allegation 1: The reporting party alleges that the accused
racially profiled him because he is Black
and falsely issued him an ANOV citation for
smoking cigarettes on CTA property when
he was not on CTA property. The reporting
states that there were White people in the
area also smoking but he was the only one
who received a citation. The reporting party
further alleges that the accused threatened
to arrest him for no reason
The reporting party alleges that the accused
racially profiled him because he is Black
and falsely issued him an ANOV citation for
smoking cigarettes on CTA property when
he was not on CTA property. The reporting
states that there were White people in the
area also smoking but he was the only one
who received a citation. The reporting party
further alleges that the accused threatened
to arrest him for no reason
Finding 1: (None Entered)
",237575,false,11
30862,1073756,Black,M,"Initial / Intake Allegation 1: The complainant alleged that the accused
officer stopped him and asked to see his
Ventra card without justification
Finding 1: (None Entered)
",237345,false,23
7590,1073808,Black,M,"Initial / Intake Allegation 1: The reporting party alleged that the accused
officers racially profiled him for a traffic stop,
asked him to exit his vehicle and then
searched him. The reporting party also
alleged that the accused officers failed to
inventory or return $200.00 that was not in
his possession following the traffic stop. The
reporting party related that he received a
citation for talking on his cell phone but
could not provide the star number of the
preparing officer or the citation number.
Finding 1: (None Entered)
",237378,false,23
6139,1073997,Black,F,"Initial / Intake Allegation 1: The complainant alleged she called the
police because, during a domestic dispute,
her former boyfriend (witness) broke her car
key in half. The complainant further alleged
that when the officers responded, the
officers somehow fixed the car key. The
complainant alleged she told the officers to
return the broken key to her but they
ignored her request. The complainant also
alleged that the officers put the key in the
ignition of her car and the key broke again
leaving half of the key in the ignition
Finding 1: (None Entered)
",237513,false,13
21283,1074180,Black,M,"Initial / Intake Allegation 1:  THE REPORTING PARTY STATES THAT
HIS MANAGEMENT COMPANY ILLEGALY
LOCKED HIM OUT OF RESIDENCE AND
HE CALLED THE POLICE. HE ALLEGES
THAT THE ACCUSED OFFICERS FAILED
TO ASSIST HIM, THREATENED TO
ARREST HIM AND WROTE HIM A
CITATION
DRINKING ON THE PUBLIC WAY:
Initial / Intake Allegation 1: THE REPORTING PARTY STATES THAT
HIS MANAGEMENT COMPANY ILLEGALY
LOCKED HIM OUT OF RESIDENCE AND
HE CALLED THE POLICE. HE ALLEGES
THAT THE ACCUSED OFFICERS FAILED
TO ASSIST HIM, THREATENED TO
ARREST HIM AND WROTE HIM A
CITATION.
DRINKING ON THE PUBLIC WAY
Finding 1: (None Entered)
",237675,false,13
14969,1073673,White,M,"Initial / Intake Allegation 1: The complainant alleges that an unknown
white male uniformed officer failed to
provide him with adequate police services.
The complainant related that a patron fell
asleep in the backseat of his cab and failed
to pay his fare once arriving to his
destination. The complainant alleges that
the officer issued him a citation and allowed
the patron to leave without paying.
Finding 1: (None Entered)
",237288,false,35
28049,1073448,Black,F,"Initial / Intake Allegation 1: The complainant alleges that two male
white uniformed officers, who responded at
the above location regarding her being
robbed, failed to provide her with adequate
police services
The complainant alleges that the officers
failed to exit their vehicles to investigate the
scene instead, the officers sat in their
vehicle to file the report
The complainant further alleges that the
officers refused to escort her to the alley to
obtain her belongings that were thrown in
the alley upon her request.
Initial / Intake Allegation 1: The complainant alleges that two male
white uniformed officers, who responded at
the above location regarding her being
robbed, failed to provide her with adequate
police services.
The complainant alleges that the officers
failed to exit their vehicles to investigate the
scene instead, the officers sat in their
vehicle to file the report.
The complainant further alleges that the
officers refused to escort her to the alley to
obtain her belongings that were thrown in
the alley upon her request.
Finding 1: (None Entered)
",237106,false,22
32341,1073463,Black,M,"Initial / Intake Allegation 1: The reporting party alleges, that without
justification, the accused officers kicked in
his door, and illegally entered and searched
his home with their weapons drawn
Finding 1: (None Entered)
",237123,false,12
10960,1073526,Black,F,"Initial / Intake Allegation 1: THE REPORTING PARTY STATES THAT
SHE CALLED THE POLICE TO REPORT A
DOMESTIC INCIDENT IN WHICH SHE
WAS INVOLVED IN. SHE ALLEGES THAT
THE ACCUSED OFFICERS REFUSED TO
PROVIDE HER WITH A POLICE REPORT
AND THEY REFUSED TO PROVIDE
THEIR NAMES AND STAR NUMBERS
UPON HER REQUEST.
Finding 1: (None Entered)
",237178,false,8
